Date,Min Delay,Min Gap,Hour,Month,DayFriday,DayMonday,DaySaturday,DaySunday,DayThursday,DayTuesday,DayWednesday
2023-02-02T00:00:00Z,10,13,19,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,19,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,20,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,20,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,5,9,20,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,20,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,20,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,4,7,21,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,21,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,22,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,22,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,22,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,5,10,22,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,23,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,8,12,23,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,8,12,23,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,5,10,0,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,0,February,0,0,0,0,1,0,0
2023-02-02T00:00:00Z,0,0,1,February,0,0,0,0,1,0,0
2023-02-03T00:00:00Z,26,31,7,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,4,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,4,0,5,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,10,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,5,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,11,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,27,30,6,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,15,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,5,10,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,6,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,4,9,17,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,5,10,6,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,6,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,309,316,17,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,14,19,22,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,6,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,8,11,7,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,10,13,7,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,7,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,7,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,9,12,7,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,8,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,8,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,5,8,8,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,6,9,8,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,8,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,8,11,8,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,9,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,9,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,5,8,9,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,10,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,10,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,10,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,12,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,13,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,13,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,13,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,13,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,13,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,14,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,14,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,7,10,14,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,14,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,5,8,14,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,5,8,14,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,15,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,15,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,15,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,15,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,15,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,16,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,17,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,17,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,4,7,17,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,17,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,17,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,18,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,18,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,6,9,18,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,18,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,6,18,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,18,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,18,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,8,19,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,19,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,19,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,20,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,4,8,20,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,20,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,20,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,5,9,20,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,21,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,3,8,21,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,21,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,21,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,22,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,22,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,23,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,23,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,0,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,0,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,1,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,1,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,1,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,1,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,1,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,1,February,1,0,0,0,0,0,0
2023-02-03T00:00:00Z,0,0,1,February,1,0,0,0,0,0,0
2023-02-04T00:00:00Z,0,0,2,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,9,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,2,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,3,10,22,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,7,14,23,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,2,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,2,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,4,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,5,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,3,9,6,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,5,10,6,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,5,10,6,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,28,34,8,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,8,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,8,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,9,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,3,9,10,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,10,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,10,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,4,8,11,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,4,8,11,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,4,8,11,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,11,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,11,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,3,7,11,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,7,11,11,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,7,11,12,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,3,6,13,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,13,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,14,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,4,8,14,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,15,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,15,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,15,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,15,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,31,35,16,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,16,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,16,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,16,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,16,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,16,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,17,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,17,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,14,18,17,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,18,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,19,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,19,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,19,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,20,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,20,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,5,10,20,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,20,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,20,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,20,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,21,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,21,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,21,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,21,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,22,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,22,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,22,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,22,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,22,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,23,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,23,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,7,13,23,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,3,9,23,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,14,20,23,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,23,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,3,6,0,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,5,11,0,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,1,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,1,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,1,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,8,February,0,0,1,0,0,0,0
2023-02-04T00:00:00Z,0,0,15,February,0,0,1,0,0,0,0
2023-02-05T00:00:00Z,0,0,7,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,2,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,4,9,22,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,2,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,23,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,5,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,3,0,7,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,3,9,8,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,13,19,9,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,9,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,9,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,10,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,5,9,10,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,10,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,7,11,11,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,13,17,11,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,12,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,12,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,5,9,12,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,12,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,4,8,12,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,7,11,13,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,3,7,13,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,4,8,13,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,6,10,13,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,13,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,14,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,15,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,15,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,46,50,16,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,16,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,5,9,16,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,3,7,16,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,16,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,17,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,17,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,18,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,19,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,19,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,20,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,22,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,3,9,22,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,23,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,7,13,23,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,23,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,23,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,0,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,1,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,5,11,1,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,1,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,13,February,0,0,0,1,0,0,0
2023-02-05T00:00:00Z,0,0,0,February,0,0,0,1,0,0,0
2023-02-06T00:00:00Z,0,0,4,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,5,10,6,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,30,36,13,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,4,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,14,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,5,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,16,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,6,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,5,10,6,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,19,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,22,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,5,10,6,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,6,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,5,10,1,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,7,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,7,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,7,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,8,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,8,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,9,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,34,37,9,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,10,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,10,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,10,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,10,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,6,10,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,4,8,11,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,18,21,11,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,11,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,11,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,5,8,11,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,12,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,6,12,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,12,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,13,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,13,16,13,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,13,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,6,13,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,13,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,13,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,14,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,14,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,14,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,14,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,15,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,15,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,4,7,15,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,15,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,15,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,44,47,16,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,6,16,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,17,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,17,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,6,17,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,17,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,2,4,17,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,6,18,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,18,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,6,18,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,19,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,19,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,19,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,4,8,19,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,9,12,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,9,12,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,8,12,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,20,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,21,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,21,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,5,8,21,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,21,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,21,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,22,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,14,18,22,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,22,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,22,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,12,15,22,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,22,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,23,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,7,23,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,23,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,23,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,5,9,23,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,4,10,23,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,0,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,0,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,3,7,0,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,0,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,0,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,15,19,1,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,6,10,1,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,1,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,1,February,0,1,0,0,0,0,0
2023-02-06T00:00:00Z,0,0,14,February,0,1,0,0,0,0,0
2023-02-07T00:00:00Z,10,15,8,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,4,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,17,0,5,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,15,20,9,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,5,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,18,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,10,0,5,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,22,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,5,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,4,9,6,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,23,26,6,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,3,6,6,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,3,6,6,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,4,7,6,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,5,8,6,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,7,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,24,27,7,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,3,6,7,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,8,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,8,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,3,6,8,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,9,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,10,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,10,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,11,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,11,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,20,23,11,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,3,3,11,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,17,20,12,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,12,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,12,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,5,8,12,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,13,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,13,February,0,0,0,0,0,1,0
2023-02-07T00:00:00Z,0,0,13,February,0,0,0,0,0,1,0
